112000,QD,23.02.1982,   1.9200
112000,QD,24.02.1982,   1.9200
112000,QD,25.02.1982,   1.8300
112000,QD,26.02.1982,   1.8300
112000,QD,27.02.1982,   1.8300
112000,QD,28.02.1982,   1.7300
112000,QD,01.03.1982,   1.6400
112000,QD,02.03.1982,   1.6400
112000,QD,03.03.1982,   1.7300
112000,QD,04.03.1982,   1.7300
112000,QD,05.03.1982,   1.7300
112000,QD,06.03.1982,   3.8200
112000,QD,07.03.1982,   3.0800
112000,QD,08.03.1982,   2.6200
112000,QD,09.03.1982,   2.6200
112000,QD,10.03.1982,   2.6200
112000,QD,11.03.1982,   2.5000
112000,QD,12.03.1982,   2.6200
112000,QD,13.03.1982,   2.3800
112000,QD,14.03.1982,   2.2700
112000,QD,15.03.1982,   2.1500
112000,QD,16.03.1982,   2.1500
112000,QD,17.03.1982,   2.1500
112000,QD,18.03.1982,   2.9600
112000,QD,19.03.1982,   3.9600
112000,QD,20.03.1982,   3.6700
112000,QD,21.03.1982,   3.6700
112000,QD,22.03.1982,   3.0800
112000,QD,23.03.1982,   3.3700
112000,QD,24.03.1982,   3.3700
112000,QD,25.03.1982,   3.2300
112000,QD,26.03.1982,   3.8200
112000,QD,27.03.1982,   4.2600
112000,QD,28.03.1982,   5.5700
112000,QD,29.03.1982,   6.2500
112000,QD,30.03.1982,   6.2500
112000,QD,31.03.1982,   7.5500
112000,QD,01.04.1982,   7.5500
112000,QD,02.04.1982,   6.4400
112000,QD,03.04.1982,   5.9100
112000,QD,04.04.1982,   5.7400
112000,QD,05.04.1982,   5.2300
112000,QD,06.04.1982,   5.2300
112000,QD,07.04.1982,   5.2300
112000,QD,08.04.1982,   5.9100
112000,QD,09.04.1982,   5.9100
112000,QD,10.04.1982,   5.9100
112000,QD,11.04.1982,   5.7400
112000,QD,12.04.1982,   4.2600
112000,QD,13.04.1982,   4.1100
112000,QD,14.04.1982,   3.9600
112000,QD,15.04.1982,   3.5200
112000,QD,16.04.1982,   3.2300
112000,QD,17.04.1982,   2.9600
112000,QD,18.04.1982,   2.8500
112000,QD,19.04.1982,   2.8500
112000,QD,20.04.1982,   2.8500
112000,QD,21.04.1982,   2.7300
112000,QD,22.04.1982,   2.6200
112000,QD,23.04.1982,   2.5000
112000,QD,24.04.1982,   2.3800
112000,QD,25.04.1982,   2.3800
112000,QD,26.04.1982,   2.1500
112000,QD,27.04.1982,   2.1500
112000,QD,28.04.1982,   2.6200
112000,QD,29.04.1982,   2.5000
112000,QD,30.04.1982,   2.6200
112000,QD,01.05.1982,   2.6200
112000,QD,02.05.1982,   2.6200
112000,QD,03.05.1982,   2.7300
112000,QD,04.05.1982,   2.6200
112000,QD,05.05.1982,   2.6200
112000,QD,06.05.1982,   2.2700
112000,QD,07.05.1982,   2.1500
112000,QD,08.05.1982,   2.0400
112000,QD,09.05.1982,   2.0400
112000,QD,10.05.1982,   1.9200
112000,QD,11.05.1982,   1.9200
112000,QD,12.05.1982,   2.2700
112000,QD,13.05.1982,   2.1500
112000,QD,14.05.1982,   1.9200
112000,QD,15.05.1982,   1.9200
112000,QD,16.05.1982,   1.8300
112000,QD,17.05.1982,   1.4500
112000,QD,18.05.1982,   1.4500
112000,QD,19.05.1982,   1.3500
112000,QD,20.05.1982,   1.3500
112000,QD,21.05.1982,   1.3500
112000,QD,22.05.1982,   1.4500
112000,QD,23.05.1982,   1.4500
112000,QD,24.05.1982,   1.7300
112000,QD,25.05.1982,   3.0800
112000,QD,26.05.1982,   3.3700
112000,QD,27.05.1982,   2.0400
112000,QD,28.05.1982,   1.5400
112000,QD,29.05.1982,   1.8300
112000,QD,30.05.1982,   2.1500
112000,QD,31.05.1982,   1.8300
112000,QD,01.06.1982,   1.5400
112000,QD,02.06.1982,   1.4500
112000,QD,03.06.1982,   1.3500
112000,QD,04.06.1982,   1.1600
112000,QD,05.06.1982,   1.0700
112000,QD,06.06.1982,   0.9000
112000,QD,07.06.1982,   0.9700
112000,QD,08.06.1982,   1.9200
112000,QD,09.06.1982,   1.6400
112000,QD,10.06.1982,   1.5400
112000,QD,11.06.1982,   1.5400
112000,QD,12.06.1982,   1.6400
112000,QD,13.06.1982,   2.2700
112000,QD,14.06.1982,   2.7300
112000,QD,15.06.1982,   2.6200
112000,QD,16.06.1982,   1.9200
112000,QD,17.06.1982,   1.6400
112000,QD,18.06.1982,   1.4500
112000,QD,19.06.1982,   1.4500
112000,QD,20.06.1982,   1.3500
112000,QD,21.06.1982,   1.2600
112000,QD,22.06.1982,   1.0700
112000,QD,23.06.1982,   0.9700
112000,QD,24.06.1982,   1.0700
112000,QD,25.06.1982,   1.0700
112000,QD,26.06.1982,   0.9700
112000,QD,27.06.1982,   1.1600
112000,QD,28.06.1982,   2.2700
112000,QD,29.06.1982,   2.2700
112000,QD,30.06.1982,   1.5400
112000,QD,01.07.1982,   1.5400
112000,QD,02.07.1982,   1.4500
112000,QD,03.07.1982,   1.4500
112000,QD,04.07.1982,   1.3500
112000,QD,05.07.1982,   1.1600
112000,QD,06.07.1982,   1.1600
112000,QD,07.07.1982,   1.0700
112000,QD,08.07.1982,   0.9700
112000,QD,09.07.1982,   0.9000
112000,QD,10.07.1982,   0.8300
112000,QD,11.07.1982,   0.8300
112000,QD,12.07.1982,   0.7500
112000,QD,13.07.1982,   0.7500
112000,QD,14.07.1982,   0.7500
112000,QD,15.07.1982,   0.7500
112000,QD,16.07.1982,   0.6000
112000,QD,17.07.1982,   0.6700
112000,QD,18.07.1982,   0.8300
112000,QD,19.07.1982,   1.9200
112000,QD,20.07.1982,   2.2700
112000,QD,21.07.1982,   2.1500
112000,QD,22.07.1982,   2.1500
112000,QD,23.07.1982,   1.9200
112000,QD,24.07.1982,   2.3800
112000,QD,25.07.1982,   1.8300
112000,QD,26.07.1982,   2.2700
112000,QD,27.07.1982,   2.1500
112000,QD,28.07.1982,   1.7300
112000,QD,29.07.1982,   1.4500
112000,QD,30.07.1982,   1.3500
112000,QD,31.07.1982,   1.3500
112000,QD,01.08.1982,   1.1600
112000,QD,02.08.1982,   1.0700
112000,QD,03.08.1982,   1.0700
112000,QD,04.08.1982,   1.1600
112000,QD,05.08.1982,   2.0400
112000,QD,06.08.1982,   2.6200
112000,QD,07.08.1982,   2.7300
112000,QD,08.08.1982,   2.2700
112000,QD,09.08.1982,   1.6400
112000,QD,10.08.1982,   3.0800
112000,QD,11.08.1982,   2.0400
112000,QD,12.08.1982,   1.3500
112000,QD,13.08.1982,   1.0700
112000,QD,14.08.1982,   0.9000
112000,QD,15.08.1982,   0.8300
112000,QD,16.08.1982,   1.0700
112000,QD,17.08.1982,   1.2600
112000,QD,18.08.1982,   0.9700
112000,QD,19.08.1982,   0.9000
112000,QD,20.08.1982,   0.9700
112000,QD,21.08.1982,   1.1600
112000,QD,22.08.1982,   1.3500
112000,QD,23.08.1982,   1.0700
112000,QD,24.08.1982,   0.9000
112000,QD,25.08.1982,   0.8300
112000,QD,26.08.1982,   0.7500
112000,QD,27.08.1982,   0.7500
112000,QD,28.08.1982,   0.8300
112000,QD,29.08.1982,   1.9200
112000,QD,30.08.1982,   2.0400
112000,QD,31.08.1982,   1.7300
112000,QD,01.09.1982,   1.5400
112000,QD,02.09.1982,   1.1600
112000,QD,03.09.1982,   0.9700
112000,QD,04.09.1982,   0.9000
112000,QD,05.09.1982,   0.8300
112000,QD,06.09.1982,   0.8300
112000,QD,07.09.1982,   1.0700
112000,QD,08.09.1982,   1.3500
112000,QD,09.09.1982,   1.2600
112000,QD,10.09.1982,   1.0700
112000,QD,11.09.1982,   0.9700
112000,QD,12.09.1982,   0.9000
112000,QD,13.09.1982,   0.7500
112000,QD,14.09.1982,   0.6700
112000,QD,15.09.1982,   0.6700
112000,QD,16.09.1982,   0.6700
112000,QD,17.09.1982,   0.6700
112000,QD,18.09.1982,   0.6700
112000,QD,19.09.1982,   0.6700
112000,QD,20.09.1982,   0.6000
112000,QD,21.09.1982,   0.6000
112000,QD,22.09.1982,   0.6700
112000,QD,23.09.1982,   0.9000
112000,QD,24.09.1982,   1.9200
112000,QD,25.09.1982,   1.6400
112000,QD,26.09.1982,   1.1600
112000,QD,27.09.1982,   0.9000
112000,QD,28.09.1982,   0.9000
112000,QD,29.09.1982,   0.9000
112000,QD,30.09.1982,   0.9000
112000,QD,01.10.1982,   0.9000
112000,QD,02.10.1982,   1.5400
112000,QD,03.10.1982,   1.4500
112000,QD,04.10.1982,   1.1600
112000,QD,05.10.1982,   0.9700
112000,QD,06.10.1982,   0.9000
112000,QD,07.10.1982,   0.9000
112000,QD,08.10.1982,   0.8300
112000,QD,09.10.1982,   0.8300
112000,QD,10.10.1982,   0.8300
112000,QD,11.10.1982,   0.8300
112000,QD,12.10.1982,   0.9700
112000,QD,13.10.1982,   1.0700
112000,QD,14.10.1982,   1.1600
112000,QD,15.10.1982,   1.1600
112000,QD,16.10.1982,   1.0700
112000,QD,17.10.1982,   0.9700
112000,QD,18.10.1982,   0.9000
112000,QD,19.10.1982,   0.9000
112000,QD,20.10.1982,   0.9000
112000,QD,21.10.1982,   0.9000
112000,QD,22.10.1982,   0.9000
112000,QD,23.10.1982,   0.8300
112000,QD,24.10.1982,   0.8300
112000,QD,25.10.1982,   0.6700
112000,QD,26.10.1982,   0.7500
112000,QD,27.10.1982,   0.8300
112000,QD,28.10.1982,   0.8300
112000,QD,29.10.1982,   0.8300
112000,QD,30.10.1982,   0.8300
112000,QD,31.10.1982,   0.8300
112000,QD,01.11.1982,   0.7500
112000,QD,02.11.1982,   0.7500
112000,QD,03.11.1982,   0.7500
112000,QD,04.11.1982,   0.6700
112000,QD,05.11.1982,   0.6700
112000,QD,06.11.1982,   0.6700
